,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
80238,,,0.012,7.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.534,407.0,,eran,7.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
80532,,,0.01,7.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.35,3307.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
80538,,,0.02,7.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.324,3307.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
80597,,,0.025,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.352,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
80542,,,0.025,7.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.324,3307.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
80592,,,0.02,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.348,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
80590,,,0.012,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.354,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
80586,,,0.01,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.358,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
80584,,,0.008,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.353,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
80581,,,0.005,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.356,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
80578,,,0.004,7.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.365,907.0,,eran,7.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
80575,,,0.04,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.271,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
80571,,,0.03,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.274,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
80570,,,0.025,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.27,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
80567,,,0.02,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.272,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
80563,,,0.012,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.271,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
80560,,,0.01,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.272,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
80558,,,0.008,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.27,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
80555,,,0.005,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.268,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
80551,,,0.004,7.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.271,2107.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
80547,,,0.04,7.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.314,3307.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
80545,,,0.03,7.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.324,3307.0,,eran,7.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
78171,,,0.04,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.351,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
78165,,,0.025,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.361,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
81750,,,0.012,70.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.355,2170.0,,eran,70.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
75525,,,0.04,66.0,convMedGSIGMOID__Point.onnx,unsat,30.076,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
75792,,,0.03,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.252,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
75790,,,0.025,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.248,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
75787,,,0.02,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.251,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
75785,,,0.012,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.254,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
75782,,,0.01,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.243,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
75777,,,0.008,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.29,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
75776,,,0.005,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.245,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
75773,,,0.004,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.246,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
75523,,,0.03,66.0,convMedGSIGMOID__Point.onnx,unsat,29.846,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
78163,,,0.02,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.364,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
75520,,,0.025,66.0,convMedGSIGMOID__Point.onnx,unsat,29.99,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
75518,,,0.02,66.0,convMedGSIGMOID__Point.onnx,unsat,29.772,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
75515,,,0.012,66.0,convMedGSIGMOID__Point.onnx,unsat,29.862,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
75511,,,0.01,66.0,convMedGSIGMOID__Point.onnx,unsat,30.612,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
75507,,,0.008,66.0,convMedGSIGMOID__Point.onnx,unsat,29.774,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
75506,,,0.005,66.0,convMedGSIGMOID__Point.onnx,unsat,8.591,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.005,1,1,True
75501,,,0.004,66.0,convMedGSIGMOID__Point.onnx,unsat,8.581,566.0,,eran,66.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
75500,,,0.04,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,29.76,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
75797,,,0.04,66.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.24,3366.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
75800,,,0.004,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.214,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
75803,,,0.005,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.226,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
75806,,,0.008,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.233,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
76638,,,0.005,67.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.275,3567.0,,eran,67.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
76636,,,0.004,67.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.273,3567.0,,eran,67.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
75851,,,0.04,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.314,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
75848,,,0.03,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.338,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
75844,,,0.025,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.315,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
75842,,,0.02,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.313,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
75839,,,0.012,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.317,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
75834,,,0.01,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.302,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
75833,,,0.008,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.313,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
75830,,,0.005,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.318,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
75825,,,0.004,66.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.305,966.0,,eran,66.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
75824,,,0.04,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.228,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
75820,,,0.03,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.228,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
75818,,,0.025,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.228,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
75815,,,0.02,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.227,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
75812,,,0.012,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.227,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
75809,,,0.01,66.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.231,2166.0,,eran,66.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
75497,,,0.03,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,30.006,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
75493,,,0.025,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,29.643,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
75491,,,0.02,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,29.93,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
74644,,,0.008,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.297,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
74637,,,0.004,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.286,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
74634,,,0.04,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.25,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
74632,,,0.03,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.239,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
74629,,,0.025,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.252,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
74627,,,0.02,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.244,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
74623,,,0.012,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.243,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
74620,,,0.01,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.245,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
74616,,,0.008,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.24,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
74615,,,0.005,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.24,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
74610,,,0.004,65.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.23,2165.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
74607,,,0.04,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.235,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
74605,,,0.03,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.237,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
74603,,,0.025,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.23,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
74600,,,0.02,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.235,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
74597,,,0.012,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.233,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
74592,,,0.01,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.226,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
74591,,,0.008,65.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.232,3365.0,,eran,65.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
74641,,,0.005,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.299,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
74646,,,0.01,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.286,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
75487,,,0.012,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.46,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
74650,,,0.012,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.299,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
75483,,,0.01,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.53,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
75482,,,0.008,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.41,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
75478,,,0.005,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.396,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
75476,,,0.004,66.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.471,466.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
75473,,,0.04,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.064,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
75468,,,0.03,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,29.944,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
75466,,,0.025,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.077,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
75464,,,0.02,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.387,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
75459,,,0.012,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.526,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
75458,,,0.01,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.533,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
75455,,,0.008,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.463,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
75452,,,0.005,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.485,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
75449,,,0.004,66.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.368,3566.0,,eran,66.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
74661,,,0.04,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.298,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
74658,,,0.03,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.298,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
74655,,,0.025,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.296,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
74654,,,0.02,65.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.298,965.0,,eran,65.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
76642,,,0.008,67.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.273,3567.0,,eran,67.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
76644,,,0.01,67.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.276,3567.0,,eran,67.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
76647,,,0.012,67.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.278,3567.0,,eran,67.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
77860,,,0.01,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.221,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
77855,,,0.005,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.215,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
77851,,,0.004,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.219,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
77847,,,0.04,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.224,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
77844,,,0.03,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.227,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
77842,,,0.025,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.222,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
77838,,,0.02,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.221,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
77836,,,0.012,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.223,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
77834,,,0.01,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.217,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
77829,,,0.008,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.219,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
77827,,,0.005,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.22,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
77823,,,0.004,68.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.344,3568.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
77037,,,0.04,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.571,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
77036,,,0.03,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.58,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
77033,,,0.025,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.574,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
77028,,,0.02,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.571,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
77025,,,0.012,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.572,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
77022,,,0.01,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.561,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
77858,,,0.008,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.22,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
77863,,,0.012,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.308,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
77016,,,0.005,67.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.572,967.0,,eran,67.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
77866,,,0.02,68.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.225,468.0,,eran,68.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
78159,,,0.012,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.362,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
78156,,,0.01,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.353,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
78155,,,0.008,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.365,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
78150,,,0.005,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.36,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
78149,,,0.004,68.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.359,3368.0,,eran,68.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
77903,,,0.04,68.0,convMedGSIGMOID__Point.onnx,unsat,0.23,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
77898,,,0.03,68.0,convMedGSIGMOID__Point.onnx,unsat,0.237,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
77896,,,0.025,68.0,convMedGSIGMOID__Point.onnx,unsat,0.238,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
77894,,,0.02,68.0,convMedGSIGMOID__Point.onnx,unsat,0.227,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
77891,,,0.012,68.0,convMedGSIGMOID__Point.onnx,unsat,0.231,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
77886,,,0.01,68.0,convMedGSIGMOID__Point.onnx,unsat,0.233,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
77884,,,0.008,68.0,convMedGSIGMOID__Point.onnx,unsat,0.229,568.0,,eran,68.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
